"","GSM128731","GSM128734","GSM131685","GSM131686","GSM131687","GSM131688","GSM131689","GSM131690","GSM131691","GSM131692","GSM131693","GSM133816","GSM133817","GSM133818","GSM133819","GSM133820","GSM133821"
"AT2G34130",5.65099475324082,4.71807566394009,4.34969168162225,4.1926360422085,4.22170639380512,4.13170838116944,4.03431273678597,3.72773636669576,4.08040959576923,4.03129566851078,3.98671319036101,4.3855778197372,4.4096259803029,4.13125481439759,4.12913403848354,4.28434816391904,4.1402211283961
"AT2G33220",7.78224331724514,8.11102326391159,9.29090631385117,9.45226035718547,9.40677756373104,9.40156780290573,9.30796520945335,9.36353783750877,9.59802367683703,9.45058091496845,9.59391261390223,8.25574363548024,8.34710643822753,8.21147278039667,8.24316848957459,8.18263461941721,8.63702660249698
"AT2G33100",5.12224010083667,5.78477228186514,7.0943556354503,6.99724451665988,7.11498524188301,4.89361061993523,4.80752806857967,4.79626394708575,4.73236229056301,4.81152232133806,4.75530663000191,5.75955158636056,5.35306882274604,5.25268464514535,5.42753357807609,4.80702014658164,4.68034177713119
"AT2G33460",5.57116569996011,6.689145592323,7.31819084798143,7.00543761947864,7.32104806086522,5.67252764211721,5.26233944352299,5.38324479048338,5.1389219334,5.43834879096045,5.53945719151776,6.27628048170186,6.3658249668487,6.21330356559609,6.24127352192914,6.0858965752082,5.90281957341376
"AT2G33610",7.3081320985841,7.06831420837591,6.23484976292041,6.42816854549635,6.47901353312459,6.71666052253483,6.71541588269568,6.65579837118713,6.65372772750245,6.52061135439706,6.63744814853164,5.65456637193521,5.73052434109645,6.39746029444306,6.03563636484039,6.48890536868044,6.50232567973566
"AT2G33270",4.85805016645537,5.44871333303951,7.20216526512505,7.1700591284163,7.32506112337152,4.85784256451269,4.93218983951601,5.06942317616625,4.95405780402921,4.73666153071106,5.02842988019157,5.34958516404628,5.12835971500118,5.10916269679703,5.17070591291098,4.86642592146335,5.13188349019693
"AT2G34350",8.10561346991244,8.0694578182724,5.86839985526095,6.02213458057597,5.9814493469361,6.77953577696232,6.73820358403374,6.65729433872871,6.58049716951046,6.58404772551128,6.33830083169538,5.85134587989468,5.85435765169846,5.87441789327868,6.6712172021248,6.52074032202305,6.59009114534498
"AT2G31660",8.55290272878609,8.51970508883657,6.29942714533757,6.26626831389354,6.26585291663385,7.45861595092847,7.08264655466181,7.10138942907323,7.36905608342519,7.26927721574237,7.2114641135027,6.2830171390813,6.28797072284407,6.69469248165924,6.75777704670023,6.8492230077501,7.16470121725372
"AT2G33420",5.23433273118154,6.42616630053849,7.29011469535316,7.44787281796184,6.75106287821744,5.11369810846454,5.025082784318,4.38878338022938,4.92528561215529,4.82369614855831,4.6886931496058,5.7862350761942,4.9504590021958,5.1937997652622,5.22428805305536,5.25974655608175,5.03536299820646
"AT2G33440",6.90675394703492,6.67846933584064,5.52306404692559,5.91465811340601,5.83906641598518,6.30636576384645,6.33369326834005,5.99477881957787,6.19995540392001,5.86698140369518,5.94309553689709,6.18020512223799,6.12084268128,5.95561202444615,6.0239713790122,6.10662840152577,6.21401798981389
"AT2G33670",4.28541979132564,4.617643468657,4.87939441138787,4.85397961275172,4.75517213731425,4.37770223196912,4.54808583827401,4.56406450780932,4.38392663298702,4.36580578219976,4.54207345499017,4.88626670006509,4.86320216874473,4.47274245036447,4.49094210786571,4.66961720517493,4.37966623852738
"AT2G34840",4.525090219318,5.03940665093149,6.2488218148075,6.37481241622455,6.45054103400282,6.2155122814468,6.258753534909,6.3019434298355,6.11037533021861,6.12196786730469,6.08657114380182,5.91592037995043,5.84131668288916,5.56588791000333,5.8495487968556,5.80899102115562,5.87214205196561
"AT2G35210",5.70564615929966,5.80727868908957,6.98712545107636,7.05154044474024,7.24848765249373,5.98888770301491,6.07597221574292,6.15085208738644,5.67167556885577,5.64059634746395,5.94054456473084,6.30537909019075,5.93881392424867,5.76404676508327,5.53240776778186,5.68022525022015,5.49170383260378
"AT2G31940",4.59408025275898,4.88132487452891,6.11310195724512,6.30543576398155,6.31270612363165,5.33593217363255,5.39221819730198,5.4705781533289,5.01133167717661,5.01636172755218,5.15037451616136,5.32632370308257,5.05649727915024,6.30275647612301,5.46969265696268,6.42600114446617,5.33581753747032
"AT2G34410",7.65204740273052,6.90534067256621,6.25070741156143,6.15479789898006,6.16799803087063,7.25491605857448,7.42328711157375,7.18531298764212,6.63372254570723,6.63381946094016,6.56695871633758,6.48933196836194,6.4897507559639,6.49148516886066,6.44412831381798,6.61565496176389,6.42180000461414
"AT2G32460",5.69142194203912,6.57936931318775,6.80597062870974,6.66025176020082,6.62354488010014,6.35461743511065,6.32430186348407,6.34661811031865,6.34498778481691,6.14884351248912,6.23427580057211,6.80090648495872,6.11618776345223,6.78801245570307,5.97164176274568,6.20500574609475,5.6219846601408
"AT2G31970",7.15690855109526,6.93280374394024,6.1210947577663,6.32544954345437,6.08190612253023,6.29411728329642,6.53606894170254,6.3365063433599,6.27589620656985,6.22376896738261,6.25525038620442,6.63004000072798,5.78700163417458,6.20682750829467,6.5441882448902,6.44942224554311,6.27475734323642
"AT2G36720",5.88988527070865,5.63185212122267,5.02926825649281,4.83801970142659,5.17784267431706,5.48191677795282,5.3956708064567,5.42088175951267,5.33690305583226,5.2373668329678,5.28277762083458,5.22252181859381,5.17654931442895,5.3321722102405,5.13990778708337,5.08291549480768,4.9776225200736
"AT1G10930",7.74749591453802,7.80518308736018,6.67956807766074,6.9474453812695,6.86262506320763,7.53971360084766,7.52303072180802,7.2823763552069,7.24452465339937,7.3283973146331,7.26578056360331,6.95269942320157,6.40965186324544,6.69924650289959,6.62235885766115,7.11249327643818,6.97449779679399
"AT1G11130",6.63342919957962,5.98203080945589,4.86289784681474,4.99962087485528,4.8530260688758,5.08369714976605,5.09346687297088,4.92269538110688,4.99822219688007,5.00527969930694,5.11800425522285,5.53635398145181,5.7007369295487,4.8419011493098,4.92761115592165,5.05764291652672,5.03941633270139
"AT2G35820",7.54225717936632,7.63166301586718,5.92187513131788,6.08125247414314,6.01751777075765,5.34400629027456,5.29856396068558,5.41310927738887,5.6962549210903,6.00478320654095,5.68341007599039,6.0486893192082,5.59150745460684,5.68743972834923,6.09996681788247,5.61533240208017,5.63465217954754
"AT2G37900",5.51128457705927,5.6854382108441,6.20560475434952,6.32163156919734,6.22488891015667,5.9187829527775,5.87519810218112,5.88198162312069,5.67093457762691,5.58708889240454,5.79959160712891,6.15873409139166,5.9151444164279,5.86236173671791,5.85177993287985,5.59880819240713,5.99695119781258
"AT2G38970",6.12077545021154,5.72117790594769,4.9109936698691,5.34463717251519,5.19578197880684,5.68672008379154,5.62282670922637,5.60404400778773,5.88611205833375,5.75633787754697,5.66960572779823,6.08704069307409,5.84069406366883,5.38597287276687,5.62339654586104,5.25510800013799,5.46233017156948
"AT2G37690",7.42891202756354,6.81946037610411,5.5245858852532,5.65870693750868,5.60088815514969,6.05807811206766,5.76500040396574,5.61577049413636,5.4835740374008,5.50051154770848,5.23563237371724,5.61507443855785,5.66214653201605,5.56490264758707,5.70248801374958,5.7136944828554,6.16089387894137
"AT2G38840",6.11651116215933,5.31454933806166,4.83600368011832,4.92755906666282,4.83267600197045,4.61186744018256,4.6606770984083,4.74908145899423,4.62937132464426,4.41474166879859,4.63472789843232,4.63756992173115,4.90051068319813,4.51659541978808,4.68437123297695,4.81013607626974,4.85435732823225
"AT2G38440",9.42936356474689,9.02171987076508,8.11893292105577,8.10162729916004,8.19306214014394,8.87828885505023,8.88910651256388,8.9730296654401,9.00615522082195,9.01070965254514,9.07645203146971,8.82077631777234,8.94344435398078,8.48844594385156,9.11117257541945,8.62418446269065,9.28260978412348
"AT2G38240",5.49343386043552,5.58445254035818,6.81955164927131,6.85454975918435,6.52788524430026,5.70990775095957,5.86700807732898,5.97701984456937,5.86337700020698,5.61879979258873,5.69087738360644,6.13547646344687,6.31732977749046,6.07761667254316,6.21817040333439,6.15496464723421,5.94399610152596
"AT2G35460",4.89073724408824,5.15407857716471,5.72599926765339,5.26438127358894,5.45212916066077,5.18055559478628,5.45773564786395,5.50684845743159,5.36800921912603,5.03724813396992,5.12011634217917,5.71539636920957,5.75089831689264,5.75701540874818,5.95381266021006,5.54390134996427,5.26384600674811
"AT2G37870",5.24854442819567,5.6682441437537,6.0556242360331,6.03048840916027,6.02997519968587,6.35799885240063,6.26311825514017,6.35669212387831,5.82202576215406,5.58700986689444,5.74353917055243,6.14853735926081,5.81605365550721,5.71958908427003,6.17908542433296,5.83472480022234,5.69269403990844
"AT2G38770",8.69048334998483,8.34589990468895,6.80168652698589,7.1724752436157,7.21201949448268,7.91795682562614,7.95378741685547,7.97620799988586,7.97282776459071,7.79385490113496,7.76980089191972,7.64585587530841,7.36167237501922,6.99080433080506,6.65818065221035,7.67017234423802,7.45647963517037
"AT2G38280",9.66094387026278,9.87461093605222,8.43827501370309,8.38761356759112,8.31404556097024,9.03171716999596,8.84936221496381,8.96082766774054,8.87574830538277,8.91951212150059,9.1545389692501,8.43436358326649,8.31318832106229,8.64121506827863,8.93850893265792,8.70037634398454,8.9994834983502
"AT2G41970",4.25802642908385,4.66443086452838,5.40067073340745,5.48646015311862,5.46950097489597,4.43270315785082,4.40868022068734,4.56458545184944,4.51069485918736,4.37055870481766,4.6607655712929,4.89992431716026,4.71092031952638,5.08822422335887,4.87250274920997,4.63360705582489,4.62684791416658
"AT2G42380",6.50178751887793,6.53583400037905,4.99057641600363,5.14208218942536,5.31716598945585,4.69116696582632,4.78807500920429,4.95303585300599,4.89361676120897,5.16484983683205,4.97993973776387,4.81001067879887,4.74618527432746,4.57527650754943,4.72824935203527,4.95096775881665,4.64228391602121
"AT1G13970",6.1764956356596,7.53886544047053,7.96074167728846,7.83770211795372,8.02015550013478,6.43451697845892,6.373778786584,6.26936929826899,6.39870516539442,6.14621290323906,6.14879069242897,6.51288161220405,5.12800689563905,5.41752044606478,4.9986406796285,5.43920014358826,5.38283737729878
"AT2G39190",8.02497443597985,7.8936583826923,5.24270665724702,5.73531313173581,5.55654790344504,6.59805016879909,6.42098797253149,6.07460516215583,6.51489795374694,6.00573533287196,6.0777360069972,4.88662408606482,5.67763409391331,5.48085041823012,5.13803276296744,5.37692009951237,5.50353798759475
"AT2G40730",7.75932691655676,7.18095452782679,6.16693956302331,6.14319368438469,5.991986642264,6.25277694985288,6.46152058140494,6.42505839009471,6.24641258958465,5.91629374568382,6.0688131691698,5.76995069711492,5.90819826563188,5.77364081876247,5.61648966417112,5.79921642851297,6.01619113607108
"AT2G40130",5.78250840568274,4.93335827186649,4.42638249026079,4.37672316468695,4.45248128667457,5.17855695596775,5.23346663772378,4.97087119956753,4.55207720449091,4.58726846172431,4.48185175999468,5.30725717160966,5.07846306692015,5.14843265087267,5.4124117063743,4.76550650419195,5.39700770710246
"AT2G41830",8.16938924161488,7.97217906777658,7.17396459073804,6.95848374641394,7.12531044728722,6.88483856707404,6.98364462946869,7.19008118987081,7.21726172032661,7.3334527896086,7.29766932819467,6.44033412429426,6.69787402636923,7.33516763897077,7.42006747384419,7.47143302654286,7.52445671509384
"AT2G41660",5.89597194529028,5.48238944483084,4.75788204586994,4.87998419562215,5.02477669272041,4.89493008765897,4.61474385158926,4.81270691765612,4.94649382852496,4.97689545259339,4.80308441698694,5.36461246943852,5.72199440693874,4.81738881931276,5.17768748672361,4.79200981756908,5.04486083993757
"AT2G40680",4.10740492592076,4.26584757114735,5.82350147971469,5.76137538729097,5.63287463208278,4.26394441462539,4.43668884281836,4.4790766160097,4.41086558068242,4.34620381868033,4.2837413389684,5.02883423016403,4.96778777454221,4.72380756879644,4.787894195547,4.74182007093883,4.77058479340041
"AT1G14260",5.69704876457991,6.27247503579851,6.49867137309935,6.25263792343403,6.15692285845225,6.50079368984189,6.45070999154991,6.70826660696341,6.60683838477753,6.87714986189466,6.77230371283532,6.89817327878279,6.27526506634946,6.56457706966566,6.00863368186599,6.42599788565242,6.19192888858633
"AT2G39030",4.11199953400367,4.04427565500336,5.18936648062799,5.26465619708468,5.28738201266971,4.41015185572693,4.23776427257149,4.30273095411506,4.16086055166395,4.32145774404258,4.06065397493808,4.86334180604896,4.63302341612452,4.86589680599644,4.68972668549383,4.82406185197353,4.44522108563971
"AT2G40650",5.8929387008103,6.14399070341186,7.09347218159814,7.01948466141759,6.35421252223558,6.95385744983513,6.49384399988172,6.09014023002302,6.64915630659425,6.49371519774407,6.36616606170654,6.3492140282267,6.769426815524,6.13378052808345,6.93652682207283,6.64324379852225,6.5646287344074
"AT2G40980",7.89717075203328,7.48924456402967,6.78995213599652,6.77670069430723,6.56541412439072,7.19000174287019,7.20757771414246,7.19156744604248,7.39785583425956,7.16790983160215,7.441489240599,7.05241993471599,6.21253914345712,6.84716013205672,7.15641863815024,7.2233207892905,6.92849561666732
"AT2G41460",7.7751259992441,7.52786513147304,6.79887710606193,7.12769544012873,7.01949253102618,7.40001601702107,7.53755574041938,7.28649150734679,7.35117946836292,7.21146078549064,7.28209090042065,7.33412226194455,6.74323787077058,6.67721416937031,6.99328595407246,6.83949752366675,6.70386348328189
"AT2G40930",7.70106953239655,7.92075428326858,6.23427120783713,6.210376924954,6.4075285968829,7.33594687744006,7.54169213430968,7.43596447609925,7.80802422800327,7.64153620958419,7.55048724260284,7.35532278277061,7.21547146238239,7.04104838590334,7.27802572923547,7.47949980781356,7.39092817655854
"AT2G41740",8.84074030873597,8.82068230027812,7.65710443052905,7.70541159460326,7.75470247351885,7.71087093817898,7.91440902753932,7.71151469882314,7.67431332933316,7.64428175319732,7.42318550036775,8.55906159045095,8.01983729277847,8.095347606676,7.80787875774882,7.92850494453359,8.00786527902535
"AT2G41620",8.54919484002772,8.39829603819685,7.18306434425608,7.26155395687227,7.14309463972726,8.10911391092752,8.10326131129663,8.11462634879962,8.1923827187021,8.13286114764851,7.96911983496283,7.94322361802225,7.39598713147491,7.77792936707985,7.72503411202216,7.4454149369614,8.48935454214711
"AT2G46210",6.64639166832858,7.70963564613857,9.22781468925218,9.25364043081605,9.32797900725819,9.10643551071791,9.0615574339431,8.92082803133601,9.45069087507273,9.45491357821722,9.37420508241377,7.90750369826496,7.04431865777275,7.4471395369731,5.59395494411697,6.82440023140402,6.39086911979016
"AT2G43290",10.5979119001218,9.79146093589422,8.72478677727793,8.97508896663216,8.84884883793869,10.2672797682487,9.98786433043425,10.0439817487898,9.81319330442225,9.69405837943119,9.52520750092271,8.24638613127346,7.82029619378332,8.98552978802719,8.27427859414799,8.58187693094629,9.45643645451452
"AT2G45540",9.14320577027347,9.00602143474445,7.74069672410307,7.67555736468855,7.47432866273159,8.45958805194405,8.24525668856099,8.28144940680452,8.20235780126152,8.00546263918036,8.11836689038754,8.29548490455273,8.21500114056504,8.427220529548,8.62584321708013,8.40958493027665,8.63162565709612
"AT2G43690",4.13590026276939,4.18942911073006,4.52987343573784,4.42905160916026,4.51961855928727,4.42290838334565,4.41286958405739,4.45744853121258,4.43924795172036,4.39490617594948,4.34084310335398,4.38826969477414,4.56391087069314,4.47279843870062,4.43810596538916,4.29550217667956,4.41303579729584
"AT2G45700",7.56215782189504,7.44324062681307,6.47457968920094,6.45375791533585,6.26236723327887,7.15903387670584,7.06911866114744,6.85620287013116,7.205718375383,7.26928446808705,7.12492484766282,6.62300305408223,6.51572708721048,6.9619158873495,7.09048599431885,6.69425320809576,6.77044111062158
"AT2G43650",7.62833901708605,7.79182367156104,5.62627281912984,5.75002613906526,5.74145367700135,6.23155434528047,6.16508183289404,5.98263070235768,5.92942783655234,5.8803841834259,5.93268484215943,4.82670583771442,4.83004066412848,4.9814876778639,4.97644463259106,5.13719803705007,5.24572578815214
"AT2G43100",8.62160457924199,5.52333382121454,4.66171094752788,4.14309533772356,4.35791944305472,8.53106025826063,8.5788693323475,8.27230085402158,8.58494268912038,8.55086284630824,8.61980103873158,6.89394639518961,8.76168047991915,6.51757889103291,7.89478067097406,6.16399969763589,8.56727884946677
"AT2G43160",6.69755562083371,6.19938136842434,5.06305043741371,4.74294494844841,5.12943691028531,5.24610776716687,4.92488458955146,5.07060077300765,5.39538678507631,5.21218473572357,5.03161236753407,5.47241780151635,5.48821665721975,5.48169789178089,5.41076227812363,5.45041610346509,5.2348728337903
"AT2G45680",8.21189172084351,7.62776773843466,6.59240292938193,6.70038349654182,6.5321519626971,6.30118954522709,6.17033411830352,6.44272823004762,6.06485331647514,6.0658793320374,6.1176068789967,6.68841000515227,6.89163423263702,6.43590393079767,7.08626258745674,6.67501770886707,6.92184660546492
"AT2G46300",4.77149266591201,5.18342032212736,5.60965933465697,5.80728408558964,5.64123788442088,4.72623360164123,4.54933556231313,4.57001140381001,4.67033048561128,4.59919633051279,4.72508504979468,5.26768865894887,5.54300813462202,4.86851228555316,4.85142357847677,4.86010273263617,4.81232868052501
"AT2G42710",6.75584768566982,7.09159950166848,8.18297604015152,8.26408665335277,7.93871699051934,7.74385301142705,7.44483869969242,7.71271497656681,7.68287943859825,7.70014481814156,7.52959542239714,7.76765481237005,7.58411441099341,8.33029742045761,8.23615581654728,8.25088947640889,7.7936368772716
"AT2G46520",7.92231495030066,7.77237533525166,6.55239173954417,6.25053771277811,6.37575617133697,6.62028742119821,6.61658168807283,6.67871467520311,6.61636745801573,6.5235609721281,6.61477623682282,5.94147699485504,5.44574692747552,5.68324248451203,5.65076957791921,6.10074174974519,6.06599248604718
